frameTime,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,participant_id
0.0,32.93369,0.1374475,31.82563,33.26411,35.28252,3.456886,375.2087,460.8604,75.0083,204.0626,0.07053308,1.040624,0.0174676,0.03526656,0.1188669,0.1013993,1.412109,1.021568,1.107212,0.9179917,0.02637659,2.544478,0.821784,1.203407,9.767943,0.3463764,5.864123,1.681717,24.52217,0.3957912,674.0537,0.2350115,1371.965,0.1391861,-140.1603,-0.6250504,1661.197,0.1220236,-142.2702,-0.5814047,2619.165,0.07589654,-144.7977,-0.5461055,-16.55753,-0.4506482,27.28246,0.3158041,0.03008014,0.7628533,-0.007895696,-1.907786,-16.30631,27.39516,-0.00929643,0.0146726,1.401987,0.8659958,0.2399,0.2068589,0.51318,1.414793,425
0.0,24.76695,0.169873,22.86566,24.231,26.06366,3.197996,304.3728,514.5114,62.72313,91.72985,0.06270733,1.101929,0.01793013,0.03122331,0.1055823,0.08765215,1.295492,1.737059,1.015893,1.993992,0.03395893,1.971795,1.086787,1.050554,5.752415,0.4828183,7.905158,0.875452,31.28411,0.2578603,503.7445,0.3019625,1424.122,0.1334912,-165.018,-0.4382401,1448.923,0.1657229,-167.0838,-0.4039702,2458.093,0.09453243,-168.6743,-0.3803952,-20.51846,-0.3203678,31.39923,0.2052724,-0.00406825,-5.247698,-0.01040127,-1.454902,-19.39976,30.77804,-0.01668383,0.01137139,0.2987897,1.146219,0.1564257,0.1491528,0.6892323,1.217803,426
0.0,30.33911,0.09494728,28.62375,30.11031,32.06353,3.439781,142.7948,217.1783,48.22066,157.0664,0.0407516,0.9672071,0.01660326,0.02039097,0.06461941,0.04801615,1.002571,0.8558043,0.6540654,0.6065414,0.02450466,2.180294,0.9875764,1.162791,8.564152,0.3152131,0.6826185,7.566797,22.50158,0.3296393,613.6194,0.2480852,1406.268,0.1436535,-165.2471,-0.4383972,1590.054,0.1493593,-166.7979,-0.4107581,2564.684,0.1093406,-168.2012,-0.3903448,-16.42615,-0.3549592,27.33831,0.2640733,0.01890822,1.133603,-0.01183607,-1.170123,-16.56361,27.946,-0.0150321,0.01452633,1.065624,0.9681786,0.186718,0.1484561,0.8243313,1.903239,427
0.0,26.35734,0.117224,24.36366,25.78468,27.77449,3.410831,117.9575,265.2962,67.30626,194.2052,0.06636773,1.440796,0.01847738,0.02315375,0.1039333,0.08545591,2.116243,2.547894,1.51085,2.045097,0.02601316,1.381578,1.128764,1.038928,6.30161,0.3664255,3.133538,2.103983,23.46502,0.3128018,506.2939,0.2916199,1401.859,0.1302754,-158.7731,-0.4975218,1484.254,0.1426343,-161.2374,-0.4585957,2425.237,0.0870508,-162.3285,-0.4423018,-16.01067,-0.3932415,24.44699,0.2758738,0.01593027,1.521072,-0.01146181,-1.403633,-15.06046,25.8977,-0.009102904,0.01483038,0.4530671,0.828078,0.2527444,0.230681,0.9604762,2.396829,428
0.0,27.27588,0.125561,24.76952,26.81171,29.76115,4.991627,176.2673,289.7328,51.50352,87.99805,0.06516644,1.20717,0.01796526,0.02451696,0.110741,0.09277575,1.788459,1.329668,1.321952,1.181481,0.03314117,1.537186,1.140928,0.9502258,6.097519,0.445213,3.884661,2.091795,27.43153,0.3558331,543.824,0.2825662,1410.817,0.1301333,-164.9217,-0.4440999,1508.674,0.1418591,-167.0211,-0.4095361,2500.007,0.08239113,-168.6054,-0.3863443,-17.61056,-0.4393407,29.2441,0.2946431,0.007438899,3.423863,-0.009033796,-2.071611,-15.14192,26.32955,-0.01061043,0.01910988,1.149881,0.9713402,0.1851505,0.1717938,0.849368,2.080213,429
0.0,21.52639,0.1715998,18.73568,20.97389,23.60358,4.867897,110.607,210.1583,39.69162,78.96648,0.06165714,1.05291,0.01718229,0.02849734,0.1056397,0.08845744,1.493215,1.167571,1.17274,1.065985,0.02937156,1.14444,1.288647,0.879894,3.494958,0.6954114,5.302279,1.396436,23.83416,0.3556384,471.8911,0.3366878,1356.84,0.1500499,-161.8345,-0.4683551,1400.572,0.1674376,-163.5154,-0.4410218,2381.691,0.09878527,-165.1424,-0.417303,-15.81269,-0.4282832,25.09612,0.2918722,0.001681491,13.56629,-0.007831584,-2.357418,-15.79835,26.97151,-0.01223534,0.0151225,1.376556,1.076215,0.178589,0.1750548,0.7316803,2.092958,430
0.0,20.50146,0.06492756,19.67848,20.37194,21.18216,1.503681,305.6577,883.5905,16.80541,33.43824,0.0532964,1.114144,0.01666081,0.02150049,0.09529203,0.07863122,1.423112,0.9912855,1.104626,0.8420973,0.01841113,1.153515,1.192078,1.056484,4.278067,0.3529651,4.237705,0.7549726,23.09626,0.2693646,456.8591,0.2781691,1355.424,0.1469357,-154.1347,-0.5311428,1400.557,0.1373602,-157.128,-0.4872752,2341.014,0.08320366,-158.5566,-0.4666252,-15.62548,-0.3227951,24.84619,0.2402981,0.007456227,2.671479,-0.008141267,-2.10028,-15.34939,26.48526,-0.01113276,0.01863633,1.262019,0.9041705,0.2552552,0.1938043,0.8537588,2.427097,433
0.0,24.30604,0.136946,21.73062,23.90227,26.48473,4.75411,130.4441,211.419,34.591,174.2833,0.1300895,1.16506,0.01830032,0.06574377,0.2253538,0.2070535,2.774585,1.862566,2.43159,2.025847,0.02442773,1.346191,1.167692,0.977107,5.088809,0.4815111,6.625683,1.119066,22.03906,0.4676425,486.9477,0.3085273,1393.441,0.1339715,-122.864,-0.7720331,1457.789,0.1499515,-125.8873,-0.7200723,2436.208,0.0878967,-128.293,-0.682955,-13.25354,-0.558096,23.22318,0.3618564,0.01272377,2.027957,-0.0102975,-1.607301,-16.89487,27.96754,-0.01834145,0.014368,1.633469,0.7576676,0.27113,0.2219978,0.43565,1.382268,434
0.0,24.48955,0.08072417,23.18708,24.03933,25.40255,2.215462,78.7979,145.9187,23.31119,61.48241,0.04625154,0.9013796,0.01764249,0.02602231,0.07149637,0.05385389,1.034838,0.6313475,0.8070149,0.5981822,0.0239246,1.108273,1.251991,0.9789759,4.58479,0.4842521,3.36272,1.246061,19.06578,0.4345395,470.0522,0.3240797,1368.016,0.1653609,-163.2656,-0.4568394,1423.316,0.1183271,-164.7199,-0.4332762,2461.493,0.06980953,-165.8359,-0.4170646,-12.18894,-0.4667532,21.50517,0.3282987,0.01857495,1.185465,-0.001499826,-9.945081,-16.04956,27.10103,-0.005810934,0.01313125,1.82442,1.369505,0.1292463,0.1222731,0.5761985,1.767762,436
0.0,24.73763,0.1491269,21.97206,23.97127,27.00922,5.037159,101.0994,250.5245,19.11287,30.82883,0.0495369,0.84397,0.01708096,0.0292266,0.08092152,0.06384055,0.8635286,0.5927542,0.6043081,0.459581,0.02245688,1.505586,0.9157926,1.196848,6.508343,0.3724657,6.605394,1.204911,30.53105,0.2722215,481.638,0.3016019,1416.128,0.1438168,-141.4941,-0.6122416,1408.545,0.1796963,-145.7039,-0.5476766,2398.041,0.1047917,-148.0491,-0.5152697,-21.8458,-0.3103567,30.85747,0.2129065,0.006343308,3.811314,-0.009676894,-1.742295,-16.87671,28.11513,-0.01059773,0.01459616,1.504255,1.177108,0.24305,0.2192514,0.5215,1.506483,437
0.0,32.55535,0.11749,30.68735,32.39286,34.75524,4.067892,249.2412,373.591,74.15475,177.4096,0.127343,0.9287871,0.02664692,0.0900945,0.2117095,0.1850626,2.393589,1.708035,1.841168,1.526302,0.03272347,1.848317,1.044172,0.9810583,7.933431,0.4343729,6.88507,1.263293,25.74665,0.3334599,573.1889,0.2834994,1413.011,0.1330822,-119.9704,-0.7812135,1546.208,0.1485368,-122.6711,-0.7155405,2527.185,0.08754848,-125.7602,-0.669021,-15.91178,-0.4751112,26.15366,0.2905457,0.03027193,0.8797742,-0.01101282,-1.458796,-15.10593,25.80226,-0.005724425,0.009373691,1.824707,0.7784889,0.2241,0.2031792,0.34742,1.251852,439
0.0,31.27232,0.0955608,29.68531,31.08846,32.93924,3.253927,215.3365,371.0169,56.79789,142.6269,0.06404409,1.106848,0.01777789,0.02993657,0.1048241,0.08704625,1.677927,1.605533,1.12167,1.239466,0.02176226,1.89886,0.9845104,1.080224,8.300431,0.3762299,3.311985,1.808991,22.90548,0.4391961,672.8972,0.2192977,1375.624,0.15541,-153.6321,-0.527353,1672.085,0.1392716,-155.7588,-0.4912526,2655.818,0.1057658,-157.5174,-0.4665693,-14.36005,-0.5481263,25.13451,0.3729744,0.01945034,1.083297,-0.01215578,-1.326072,-16.94457,28.23292,-0.0145927,0.01227739,0.7764711,0.7071936,0.2174,0.2011617,0.56705,1.637391,440
0.0,26.49354,0.108607,24.77772,26.38345,28.12962,3.351904,190.4154,336.7183,34.61887,57.87198,0.03875345,0.9868196,0.01770035,0.02064869,0.05328754,0.03558719,0.9623386,0.7044846,0.7680838,0.6477968,0.02893858,1.322912,1.098327,1.048869,5.894115,0.4011171,4.03744,1.367158,26.4612,0.337347,563.5475,0.2753619,1420.885,0.130537,-175.9628,-0.3602417,1558.836,0.1425469,-177.558,-0.332799,2503.21,0.0971596,-178.3543,-0.3197694,-16.03579,-0.3909724,25.23829,0.2979403,0.01497818,1.424148,-0.008662811,-1.768343,-16.27896,27.67781,-0.008932105,0.01377163,0.9451348,0.7701495,0.1573262,0.1308715,1.1279,2.851083,441
0.0,21.21831,0.1386482,19.18595,20.83141,22.92677,3.740822,126.8537,182.4575,16.94213,26.0195,0.06331413,1.47379,0.01710309,0.02262154,0.0911051,0.07400201,1.545927,2.422736,1.30221,1.699855,0.02177784,1.192842,0.9899333,1.123348,4.570346,0.445236,0.9399192,4.312153,27.84634,0.284914,461.8293,0.2622252,1391.696,0.1228928,-164.814,-0.4627606,1376.157,0.1423775,-167.4056,-0.4223662,2342.801,0.09095569,-169.4521,-0.3912635,-19.09247,-0.3153173,31.16559,0.2083166,0.02884107,0.7951566,-0.01857372,-0.8371405,-15.87643,26.93192,-0.005174798,0.01376174,0.3108557,0.5604358,0.3106107,0.2763643,1.460435,2.839733,443
0.0,32.06881,0.1101495,29.95613,31.58986,34.00224,4.046108,222.0366,386.2607,52.77182,153.3468,0.1262295,1.023636,0.02261764,0.0751356,0.2212877,0.1986701,3.056092,2.312223,2.28946,1.953852,0.02440261,1.678679,1.154675,1.015709,8.299662,0.3786563,2.843885,2.554583,21.63253,0.3686834,606.3928,0.2504746,1472.096,0.1338638,-131.6364,-0.6879011,1589.432,0.1329979,-133.8633,-0.63992,2532.039,0.08286458,-136.2872,-0.6050277,-13.64869,-0.4584133,24.39358,0.3041604,0.02951757,0.7775674,-0.0131019,-1.109075,-14.70875,25.769,-0.01098964,0.01232793,1.877923,0.7631025,0.1932,0.1716984,0.42116,1.362082,444
0.0,24.33745,0.1277712,22.51312,24.00699,25.71606,3.202938,268.8097,448.6083,30.88947,104.716,0.09357686,1.166573,0.01767452,0.03404916,0.1751793,0.1575048,1.849417,1.187224,1.692815,1.279581,0.0252788,1.277307,1.084558,1.004483,5.65414,0.3796907,3.391006,1.333215,21.71455,0.3861025,457.5105,0.2808582,1369.501,0.1338648,-138.1648,-0.6466783,1388.407,0.1311481,-140.8043,-0.6049501,2304.426,0.08071793,-143.4459,-0.5668853,-14.45135,-0.4645297,24.95643,0.2784651,0.01023905,2.299418,-0.009902617,-1.640526,-14.12798,25.50873,-0.002667359,0.01554747,1.297933,0.9611862,0.3291202,0.2725568,0.7104826,1.883182,445
0.0,29.69328,0.1100481,27.71357,28.77336,31.41393,3.700363,89.78738,212.8727,45.05641,136.0186,0.06637385,0.8518812,0.01945825,0.04550013,0.1089356,0.08947733,1.274669,0.87264,0.8492249,0.6978073,0.02182207,1.704044,0.9883513,0.993302,7.875463,0.3233216,8.094714,0.9260034,29.14501,0.3198943,608.1078,0.2847574,1350.292,0.1339673,-141.0764,-0.6145834,1616.908,0.1393622,-144.6268,-0.5577794,2645.842,0.08747096,-146.5972,-0.5302138,-17.89122,-0.4211488,28.22861,0.2946974,0.009238311,2.393097,-0.009153487,-1.840172,-15.99574,27.11155,-0.01112035,0.01217194,1.751821,1.001663,0.20811,0.1545741,0.474,1.335693,446
0.0,27.04748,0.1108866,25.39339,26.71013,28.52845,3.135063,143.4309,345.5198,46.42662,118.6356,0.09240379,1.03313,0.01887857,0.04497851,0.1654595,0.1465809,1.803309,1.202691,1.46894,1.213904,0.02064439,1.550894,0.9057346,1.201445,7.030789,0.3910732,3.066312,2.085117,26.208,0.3093033,488.981,0.2744523,1342.383,0.1367956,-134.0962,-0.6873886,1456.511,0.1484265,-138.6911,-0.6156007,2458.947,0.08199045,-141.0699,-0.5811003,-17.26515,-0.3554727,26.97301,0.2427949,0.02648252,0.952628,-0.0136528,-1.173264,-17.16244,28.58622,-0.01090694,0.01439621,1.497032,1.13991,0.2870695,0.2763506,0.5833187,1.687787,447
0.0,26.42825,0.1254243,23.88557,26.00318,28.51791,4.632339,154.3388,276.4407,54.47317,199.818,0.1046955,0.9596948,0.02383449,0.07210215,0.1706517,0.1468172,1.96241,1.620878,1.40498,1.517479,0.02301762,1.459797,0.976424,1.082063,6.507661,0.4093654,7.984972,1.006081,27.88624,0.3401849,542.8347,0.2728116,1388.478,0.1261671,-124.9296,-0.744464,1523.28,0.1523577,-129.4216,-0.6724597,2503.082,0.08502538,-132.5165,-0.6276821,-17.42349,-0.4261811,28.20927,0.3031244,0.01673896,1.519445,-0.01307411,-1.329541,-14.30399,25.34812,-0.007280633,0.01388511,0.8656296,0.82445,0.27986,0.2506424,0.46573,1.274763,448
0.0,28.75654,0.08594999,27.08844,28.41235,30.18391,3.095472,153.3171,260.051,24.59554,58.28541,0.1235841,0.9039015,0.0253206,0.08974483,0.2116438,0.1863232,2.512395,1.544665,2.045497,1.490784,0.02456758,1.48248,1.138592,1.070265,7.379546,0.3526923,3.778608,1.507623,27.85032,0.306194,564.0948,0.2591639,1403.877,0.1204739,-107.7323,-0.8785025,1524.447,0.138063,-112.9634,-0.7865299,2558.136,0.08322576,-117.7151,-0.7128964,-16.06709,-0.4166891,27.70472,0.2799489,0.02626679,0.8722344,-0.01354647,-1.091646,-16.42045,27.43808,-0.009022014,0.01149843,2.053045,0.9712132,0.22036,0.1703839,0.28836,1.007197,449
0.0,29.26898,0.1309117,27.36211,28.95127,31.23991,3.877792,267.5932,451.7595,44.52801,60.83448,0.1076891,1.75985,0.01815211,0.03837262,0.166448,0.1482959,5.722767,8.645063,3.097674,4.580686,0.02601844,1.890846,1.041715,1.137825,7.24584,0.4178877,2.549267,2.165015,25.91854,0.3668657,588.7394,0.2551012,1410.138,0.1311626,-146.4215,-0.5848107,1566.221,0.1447178,-149.3428,-0.5381826,2561.192,0.09224735,-151.7289,-0.50453,-15.40721,-0.4663492,26.16704,0.3410459,0.03099936,0.8010069,-0.01431199,-1.144812,-15.55602,26.24015,-0.007733947,0.01075569,0.1884903,0.8415101,0.20912,0.1782325,0.59273,1.632579,451
0.0,30.62936,0.1780373,26.74266,30.02743,34.02828,7.285622,216.585,285.7003,67.64346,229.093,0.05657711,1.500581,0.01748733,0.02417059,0.07590811,0.05842078,2.804995,4.111335,2.263622,3.33821,0.0289866,1.851312,1.246531,0.9525149,7.372272,0.4816842,5.570474,1.435576,26.23202,0.3554274,614.4969,0.2670884,1424.015,0.1343839,-174.2297,-0.3733279,1581.145,0.1446409,-174.8951,-0.3532788,2600.453,0.0930078,-175.9909,-0.3356488,-16.19381,-0.4536332,27.44522,0.3001004,0.0211827,1.105394,-0.01192743,-1.220057,-17.17675,28.37657,-0.00625421,0.0096771,0.2561902,0.8892593,0.1518881,0.1342567,0.9764419,2.28614,454
0.0,30.53433,0.1307901,28.03186,29.67218,33.04527,5.013411,125.6359,218.3963,65.98862,164.0259,0.07487052,1.116021,0.01828631,0.0354494,0.1225249,0.1042386,1.680115,1.121887,1.240786,1.048588,0.02829192,1.721124,0.96811,1.147961,7.754631,0.4181239,4.87814,1.498684,24.64985,0.4075403,559.0388,0.2834631,1427.445,0.1295683,-143.2836,-0.6088995,1549.9,0.1474147,-145.6173,-0.5646436,2511.743,0.09318756,-147.776,-0.5342593,-15.23818,-0.5138702,26.5505,0.345929,0.02569612,0.9607483,-0.007755016,-2.000554,-16.75172,28.01678,-0.008623779,0.01257017,1.49922,1.332729,0.21449,0.1941158,0.5198886,1.480265,455
0.0,30.61558,0.1206548,28.43925,30.29638,32.90322,4.463966,265.9025,342.5941,66.25934,151.0018,0.09397618,1.086075,0.01874865,0.04091719,0.1740402,0.1552915,2.508218,1.514901,1.942887,1.420263,0.02924681,2.191749,1.015861,1.224995,8.438352,0.3802605,4.610276,1.786924,28.47723,0.374705,665.1762,0.241805,1433.205,0.1431823,-147.3983,-0.5605628,1661.919,0.1481594,-149.8845,-0.5168173,2625.286,0.1027322,-152.1021,-0.4866341,-19.0696,-0.4257306,30.50569,0.2886826,0.01823665,1.419574,-0.01635874,-0.93457,-17.02725,27.8781,-0.009237159,0.01082605,1.82397,1.132965,0.17281,0.147211,0.43323,1.714144,456
0.0,22.49272,0.1626806,20.55277,21.80849,23.74314,3.190367,198.1998,485.9371,71.7205,197.6201,0.0711842,1.091662,0.01903173,0.0350417,0.1185813,0.09954955,1.474462,1.287929,1.102338,1.041046,0.02566167,1.290356,1.057027,1.117914,4.740947,0.4900972,4.635802,0.9647751,28.72981,0.2928472,480.681,0.3009032,1357.454,0.1472479,-156.6066,-0.5117609,1423.266,0.1539372,-159.4661,-0.4681133,2399.67,0.09953605,-161.4518,-0.4394027,-19.01689,-0.3311233,29.83527,0.2092275,0.006830771,3.499355,-0.01244487,-1.426406,-18.54651,29.9356,-0.01979454,0.01427963,0.8240759,1.039242,0.20023,0.1842327,0.70038,1.708137,457
0.0,33.51643,0.1292332,30.3861,32.64441,36.86444,6.478342,145.6043,253.3286,58.28092,199.6493,0.1474678,1.043117,0.0219304,0.08683217,0.2707527,0.2488223,2.395684,2.010983,1.79979,1.841481,0.0199426,2.265133,0.6985571,1.278517,9.988013,0.3472647,5.414437,1.449669,26.17687,0.3861814,625.1724,0.2684719,1426.133,0.1438778,-124.1423,-0.7611827,1596.737,0.1539071,-126.1096,-0.7054793,2601.447,0.1006566,-129.7547,-0.6520013,-15.13644,-0.4682581,27.00356,0.3372022,0.04275889,0.5959407,-0.01701871,-0.9517382,-16.17695,27.57019,-0.008880888,0.009690203,1.032969,1.053031,0.34399,0.3150251,0.49987,1.313132,458
0.0,21.71328,0.1564962,20.54231,21.32265,22.20837,1.666056,149.7292,285.596,76.29845,229.5323,0.04883117,1.004677,0.01725114,0.02429307,0.081299,0.06404786,1.124264,0.7822611,0.94766,0.7238696,0.02020476,1.310486,1.089646,1.049509,4.082923,0.4899118,4.788498,0.9444451,20.07745,0.3688138,464.4406,0.3154958,1339.995,0.1558822,-165.5528,-0.4440476,1413.409,0.1213907,-166.8399,-0.4226283,2366.735,0.07594747,-168.0122,-0.404444,-12.34583,-0.4730572,22.8088,0.2910185,0.003865157,5.201374,0.001618017,10.32612,-16.73767,28.09822,-0.01302982,0.01561784,1.264499,0.9343207,0.1847201,0.1576687,0.8658352,2.323641,459
0.0,26.36615,0.1003518,24.7111,25.99367,27.79156,3.080467,100.7351,239.0223,75.0406,352.3072,0.08035015,1.180452,0.01787749,0.02943563,0.1434919,0.1256144,2.003115,1.260556,1.579898,1.122981,0.02078453,1.860137,0.9557495,1.242302,7.053932,0.3340533,3.360461,1.377705,24.91153,0.2988389,544.9221,0.2629816,1374.433,0.1170252,-148.9927,-0.5667846,1523.614,0.1377677,-152.2071,-0.5186204,2506.545,0.08163,-154.3732,-0.4883507,-16.25155,-0.3800617,26.81583,0.2656601,0.01633942,1.371469,-0.01360878,-1.07656,-15.98574,27.50333,-0.01153185,0.01295427,1.347806,0.9525065,0.2720252,0.2170002,0.7809079,2.349918,463
0.0,22.13736,0.09980836,20.57197,21.85815,23.41722,2.845247,103.0403,262.6979,19.45431,38.40276,0.1015076,1.132411,0.02020926,0.03712128,0.184489,0.1642798,2.50917,1.593536,2.204178,1.663604,0.02617323,1.094898,1.322031,1.032766,4.483448,0.4403441,4.510673,1.12265,25.31796,0.3170607,482.4736,0.3135637,1373.545,0.158406,-141.7767,-0.6177714,1447.369,0.1370576,-145.2636,-0.5662741,2429.207,0.06888976,-147.1511,-0.5393371,-15.69448,-0.417781,24.73054,0.2922856,0.005119995,4.568137,-0.01033177,-1.553605,-18.92978,30.54632,-0.02221418,0.01394446,1.982067,1.020158,0.19412,0.1475663,0.47669,1.379515,464
0.0,24.62894,0.1072241,22.94018,24.22711,26.02606,3.085884,69.14011,124.3554,32.19527,105.5294,0.0942479,1.002185,0.01831933,0.04513863,0.1743916,0.1560723,1.689933,1.160753,1.536924,1.226324,0.02244038,1.592816,1.027675,1.000725,5.930164,0.376921,3.891199,1.346163,27.90186,0.2652093,493.4624,0.250987,1342.529,0.1300835,-140.9211,-0.6270851,1476.218,0.1261124,-145.5681,-0.5586359,2453.64,0.08107,-148.0273,-0.5239952,-18.87514,-0.3108989,28.99655,0.2047324,0.007707102,3.084761,-0.01500532,-1.099776,-17.18385,28.78488,-0.01761721,0.01320693,1.501399,1.064124,0.2493,0.2112191,0.56657,1.712357,468
0.0,22.65485,0.159721,20.28269,22.13629,24.5382,4.255514,201.8917,455.3922,26.30398,58.01797,0.09041682,0.9764655,0.0186599,0.05075313,0.1587766,0.1401167,1.699335,1.114048,1.443136,1.108371,0.02478688,1.189013,1.032835,1.09556,4.804806,0.4796744,7.205595,0.8077864,22.90477,0.3260819,473.8061,0.3242684,1371.775,0.1505248,-133.1784,-0.6807701,1426.21,0.1568869,-136.2897,-0.6316074,2403.594,0.08741896,-138.508,-0.5994668,-14.85685,-0.4534882,24.48955,0.2992775,0.01029778,2.132998,-0.009080698,-2.007097,-14.82619,25.86783,-0.007639832,0.01317212,1.940138,1.004783,0.25359,0.2340584,0.50503,1.692012,471
0.0,35.43031,0.124683,32.61013,35.13553,38.38276,5.772625,170.7993,336.6488,67.88638,103.5455,0.07525531,1.191894,0.01736697,0.02589319,0.1321188,0.1147518,1.93508,1.386782,1.333846,1.046833,0.02342379,2.174005,0.8808188,1.270075,10.69119,0.3415442,3.476871,2.305967,24.15182,0.361899,694.9302,0.2406094,1374.364,0.1521008,-156.6103,-0.5017464,1690.172,0.150723,-156.8281,-0.4769837,2685.705,0.09088911,-158.6426,-0.4514502,-17.77144,-0.4375498,28.52451,0.3082896,0.02655879,1.022204,-0.01281457,-1.214939,-16.56806,27.85152,-0.0127706,0.0122681,1.230357,1.062086,0.2252972,0.207897,0.7111194,2.108718,472
0.0,29.76706,0.1058431,28.53964,29.72024,31.5244,2.984764,210.6651,359.4174,88.21667,199.6213,0.04697277,1.686705,0.01656903,0.01880099,0.03198333,0.01541429,2.493526,1.804919,2.314106,1.890116,0.02625715,1.523794,1.24023,1.079484,7.078225,0.4127421,5.414546,1.016658,23.42136,0.4253562,655.3882,0.215795,1354.55,0.1394837,-182.4272,-0.3055575,1671.762,0.1262919,-183.3013,-0.2874316,2641.565,0.07838009,-183.8128,-0.2782693,-14.07712,-0.5216438,23.34535,0.405156,0.02514171,0.948615,-0.01248027,-1.134164,-18.16057,29.51114,-0.01287066,0.01430226,0.6825555,0.5813518,0.1554193,0.1315747,1.553701,3.547547,473
0.0,24.38499,0.1136204,22.63931,23.79729,25.77787,3.138559,144.0388,358.0265,45.00378,171.4114,0.1257415,1.211592,0.01882167,0.04244607,0.2316347,0.212813,3.207049,2.395836,2.649471,2.187381,0.02459027,1.26621,1.15764,1.021835,5.30415,0.4522895,3.390796,1.439109,23.68851,0.3399938,486.6241,0.3052659,1378.254,0.1422741,-142.3419,-0.6235119,1439.418,0.1366856,-145.6791,-0.571708,2435.829,0.08444804,-147.9041,-0.5398054,-15.08617,-0.4272547,25.40835,0.2779573,0.02091515,1.153601,-0.01243524,-1.464943,-16.04077,27.86237,-0.009439964,0.01377122,1.476186,1.078353,0.22879,0.2034814,0.55876,1.353927,474
0.0,24.44827,0.1237084,22.79255,24.10008,25.71395,2.921404,111.3126,192.3167,39.04119,107.2351,0.0617014,1.248768,0.01653874,0.02326956,0.1060301,0.08949137,1.858724,1.171076,1.65181,1.248523,0.02828639,1.22926,1.214168,1.033139,5.093273,0.4705603,3.355355,1.017083,23.73398,0.3294202,500.0577,0.2892262,1450.745,0.1381577,-166.6112,-0.4384382,1429.71,0.1301354,-168.2028,-0.4120831,2381.16,0.08377372,-169.7035,-0.389434,-13.47234,-0.4521692,24.7031,0.2860612,0.01833741,1.158085,-0.009131502,-1.708007,-15.90241,27.19608,-0.005512944,0.01246098,1.229585,0.9503695,0.1739427,0.1436238,0.8704,2.922999,475
0.0,24.5039,0.1503807,22.24093,23.85151,26.11049,3.869562,175.1219,347.002,62.27656,159.5047,0.03921905,1.022953,0.01635262,0.02098674,0.05433485,0.03798223,1.072495,0.8297916,0.8678482,0.7257879,0.02423383,1.31084,1.159457,1.023122,5.4694,0.4437141,3.087692,1.437579,26.57939,0.2935907,469.1433,0.24111,1341.384,0.1317292,-170.0212,-0.4112854,1440.203,0.1222588,-172.2028,-0.3757051,2472.952,0.07691073,-173.6088,-0.3539429,-17.4705,-0.3759989,28.47759,0.2520749,0.0146013,1.489156,-0.00463015,-3.160812,-17.44317,28.98301,-0.01070129,0.0160162,1.139966,0.8591517,0.1731358,0.161647,0.9769749,2.644871,476
